Index,Text,Grade,Type,bert.2.pred,bert.2.prob.1,bert.2.prob.2,bert.2.prob.3,bert.2.prob.4,bert.2.prob.5
4272,"Listen to the voices in your head and revise English audio.


",4,BitGCSE,4,0.024104982614517212,0.0205658171325922,0.032490964978933334,0.1563413143157959,0.7664968967437744
6002,"There are already ways in which we can reduce the air pollution caused by the burning of fuels, and others may be developed in the future. New applications that result from scientific research are subject to official regulations and laws.
Coal is an example of a fossil fuel
The fossil fuels include coal, natural gas and the products from the fractional distillation of crude oil, such as petrol and diesel. When any fossil fuel is burned, one of the combustion products is carbon dioxide.
amounts of fossil fuels have been burned each year. This has led to an increase in the percentage of carbon dioxide in the air. Many scientists believe this is causing
Global warming refers to the rise in the average temperature of the Earth's surface. In the last 100 years it is believed to have risen by 0.6 degrees C. There are estimates that in the next 100 years, the global temperatures could rise by as much as 1.4 to 5.8 degrees C.
One way to reduce the amount of carbon dioxide in the air is to burn
fossil fuels. Unfortunately, we depend on the burning of fossil fuels for heating, electricity generation and transport. If we are to burn less fossil fuels, we will need alternatives for these essential activities.
Clouds of smoke and other combustion products are emitted from chimneys
Fossil fuels, such as coal, gas and oil, are mined from the earth. They are formed from broken down animals and plants that died a very long time ago. Fossil fuels are burnt to produce energy. Often they are used to create electricity. As they can only be used once, these are called finite fuels.
to produce electricity are one of the main contributors of carbon dioxide in the air.
One way to reduce the air pollution caused by power stations is to
. Some ways to do this are:
turning off lights when you leave a room
using a microwave instead of an electric oven
from 2006 about saving energy in the home.
Power stations give out sulfur dioxide which is a cause of
Acid rain is rain that contains a high level of acids. These acids can contaminate drinking water, damage plants and water creatures and buildings. It is believed to be caused by pollution and, maybe, natural activity such as volcanic eruptions.
. The amount of sulfur dioxide given off by a power station can be reduced by:
removing sulfur from natural gas and fuel oil
removing sulfur dioxide from the flue gases emitted by coal-burning power stations
Coal-powered stations give off solid particulates. These can also be removed from the flue gases.
Atmospheric pollution caused by the exhaust gases given out by motor vehicles can be reduced by:
Exhaust gases given out by motor vehicles causes atmospheric pollution
burning less fuel by having more efficient engines
using catalytic converters, which convert nitrogen monoxide to nitrogen and oxygen, and carbon monoxide to carbon dioxide
adjusting the balance between public and private transport, with more people using buses and trains instead of cars
setting legal limits on exhaust emissions which are enforced through MOT tests
",4,BitGCSE,4,0.03518538922071457,0.03540205955505371,0.06612581014633179,0.047679353505373,0.8156073689460754
5973,"William Blake: The Little Boy Lost / The Little Boy Found
is about a boy walking with his father through marshy land at night. He becomes separated from his father and is obviously in danger. Even the
that might have provided him with some light disappears, so he is left alone in total darkness.
is about the finding of the lost boy, who has been following a 'wandr'ing light'. God appears and leads him back to his mother, who has been searching for him. Strangely, she was searching for him in the dale, not the fen. This could be interpreted as meaning she was in the wrong place and would not have found him without God's help.
Back to William Blake: The Little Boy Lost / The Little Boy Found index
Read the full text online and make your own notes.
Get creative, get published and get expert writing advice at BBC Blast.


",4,BitGCSE,4,0.029567908495664597,0.030969617888331413,0.04611760377883911,0.08102217316627502,0.8123226761817932
2848,"Warnings such as 'Smoking can cause a slow and painful death' are used to deter people from smoking
About 114,000 people die every year as a result of smoking-related illnesses. All cigarettes sold now carry a prominent health warning.
Smoking during pregnancy is very dangerous. It reduces the amount of oxygen available to the growing foetus. This leads to an increased risk of
Cigarettes contain about 4,000 different chemicals, many of which are harmful to the body.
Nicotine is the addictive substance in tobacco smoke. It reaches the brain within 20 seconds and creates a dependency so that smokers become addicted.
the red protein found in red blood cells that transports oxygen round the body
reduces the ability of the blood to carry oxygen
. This puts extra strain on the circulatory system, and can cause an increased risk of heart disease and strokes.
. Tobacco smoke contains many carcinogens, including tar. Smoking increases the risk of lung cancer, mouth cancer and throat cancer.
The images above compare a healthy lung to a smokers lung. Tar deposits can be seen clearly in the smokers lung.
Losing your way? Make a Bitesize revision map!


",4,BitGCSE,4,0.02338036522269249,0.0260548684746027,0.049419891089200974,0.06315328925848007,0.8379916548728943
5230,"Blues began as songs sung by black slaves in the mid-19th century southern United States, taking elements from African, European and American folk music.
developed from the Blues in the early 20th century, again in the southern US.
Blues songs were so called because of their often sombre content, reflecting the unhappiness of slaves' lives. They became a national craze in 1920s America.
Jazz was first developed around 1902 in the red light district of New Orleans, by the cornet player Buddy Bolden and other musicians.
Blues and Jazz were both the result of a rich mix of other musical traditions, including:
- work songs - in which phrases from a lead singer are answered by the others.
- very popular in America. (The composer
, and invented a special bass instrument for marching called the 'sousaphone'.)
A combination of notes played at the same time to create a chord.
. Black slaves' religious ceremonies were often performed in places where there weren't any instruments, so the congregation sung
) - a piano style made famous by
. Ragtime used a steady, march-like bass part and a
To alter a rhythm by accenting a weak beat.
right hand. Ragtime composers wrote out the music in full and the performer was not expected to improvise at all.
Get some direction with a Bitesize revision map
Find out more about making music and send us your performances.


",4,BitGCSE,4,0.02945171296596527,0.028630081564188004,0.05306929722428322,0.07627653330564499,0.8125723600387573
1546,"What is it? How do you know?
What type of publication do you think text 2 is? A comic? A newspaper? A magazine? A web page? A business document?
This one isn't so easy, so let's rule some things out...
: No. Comics are generally brightly coloured and full of cartoons. This isnt!
: No. Newspapers generally use narrow columns, black and white print and the pages are very full when you look at them.
: No. There are no giveaway clues such as 'click here', 'contact us', 'print this page' - so it cant be a web page.
: No. In a magazine, one would expect to see more writing and pictures on each page. This layout is too spacious.
: You are pretty close - text 2 comes from the Environment Agency. This is from the booklet the organisation would give to members of the public if they asked for information about what the Government is doing to protect and improve the environment.
Give your revision some visual style with a Bitesize revision map!
Get creative, get published and get expert writing advice at BBC Blast.
North East Wales Institute of Higher Education English Resources


",4,BitGCSE,4,0.03746074438095093,0.03998095914721489,0.06139082461595535,0.07712571322917938,0.7840417623519897
1622,"Climate means the average weather conditions in a particular location. The climate in a particular part of the world will influence its vegetation and wildlife. Global climate zones with similar
Flora refers to all the different types of plant species that live in a specific area.
describes the condition of the atmosphere. It might be sunny, hot, windy or cloudy, raining or snowing.
Temperature is how hot or cold something is, for example the atmosphere or the sea. Use a thermometer to see how many degrees Celsius/centigrade it is above or below freezing point (0 degrees C) .
Precipitation is the term given to moisture that falls from the air to the ground. In the UK, the most common form of precipitation is rain, but snow, hail, sleet, drizzle, fog, and mist are also precipitation.
Humidity is the amount of water vapour in the atmosphere. Air can only hold a certain amount of water before condensation and precipitation occurs. Humidity is measured as a percentage, relative to the saturation point where the air can hold no more water vapour (ie 100 % humidity).
Atmospheric pressure is the weight of air resting on the Earth's surface. Pressure is shown on a weather map with lines called isobars. Low pressure occurs when air is warm and rises. High pressure occurs when air becomes colder and sinks.
of the part of atmosphere (air) closest to the surface of the earth.
The weather is constantly changing as temperature and humidity change in the atmosphere. Landmasses, such as the British Isles, experience constantly changing weather conditions.
is the average weather conditions - temperature, pressure, precipitation and humidity - expected for a certain place. Climate is based on the average weather experienced over 30 years or more.
Climate refers to what is expected to happen in the atmosphere rather than the actual conditions. It is possible for the weather to be different from that suggested by the climate.
Climatic conditions in an area can be affected by the landscape, relief and activities taking place (both human and natural). Climate can alter over time and space.
Within a climatic region, the climate may vary from place to place - eg the top of a hill, the sunny side of a hill, the shaded side of a hill and the bottom of a hill. These areas with their small variations are called
The science of monitoring and studying the atmosphere and predicting its weather and climate is called
. People who study the weather and climate are known as meteorologists.
Deliver key Geographic sound bites direct to your ear!
Understanding the weather - from sunstroke to snowstorms!


",4,BitGCSE,4,0.024295449256896973,0.021620193496346474,0.033699244260787964,0.0729866549372673,0.8473985195159912
1945,"How information is passed through the nervous system
How information is passed through the nervous system
Neurons carry electrical signals, and are connected by synapses.
Neurons carry signals from one place to another, around the many parts of the nervous system. They connect sense receptors to the central nervous system and also connect one part of the nervous system to another, for example in the brain and spine. They also
from the nervous system to effector organs, such as muscles and glands.
When neurons are stimulated they transmit an
The diagram below shows a motor neuron. It has a
The central part of an atom. It contains protons and neutrons, and has most of the mass of the atom.
The living substance inside a cell (not including the nucleus).
. The cytoplasm forms a long fibre that is surrounded by a cell
. The axon carries the electrical impulse and is protected by a fatty sheath - a bit like the plastic coating around an electrical wire. The fatty sheath increases the speed at which the nerve impulse is transmitted. The nerve ending is branched to make good contact with other neurons or the effector organ.
Two neurons do not make direct contact. Where they meet, there is a very small gap called a
a tiny gap at the junction between two nerve cells which nerve signals must cross
. The signal needs to cross this gap to continue on its journey to, or from, the
Central Nervous System (brain and spinal cord).
. This is done by means of chemicals which
across the gap between the two neurons.
Read on if you are taking the
Put down that pen and listen to some additional Science audio.


",4,BitGCSE,4,0.024358754977583885,0.022748876363039017,0.03035731241106987,0.13085728883743286,0.7916777729988098
5869,"Jane is excited about returning to Thornfield and Mr Rochester, even though she believes he is married to Blanche Ingram. It is obvious when they meet that Rochester is delighted to see her, too.
What follows is ""a fortnight of dubious calm"", in which Jane expects to hear about the marriage but nothing is said.
On midsummer eve, Jane goes into the garden after Adele has gone to bed. She finds Mr Rochester there. The scene is described in extraordinary detail, as it moves to his proposal.
He is perhaps teasing or testing Jane as he talks of her having to move on, claiming to have found her a new position in Ireland. Eventually, however, he proposes, revealing that any chance of a relationship with Blanche ended when he pretended to have less money than she considered acceptable.
Rochester talks frequently of what he is doing as being wrong, but claims his love and care for Jane will atone for it. As readers, we think there could be something sinister behind this. However, Jane does not pick up on more than his emotion as they go into the house.
Jane is blissfully happy, but still aware that Mrs Fairfax seems shocked. So she asks Mr Rochester to speak to her the following day. Her congratulations, when they come, seem very subdued, fuelling our suspicions.
Jane decides she will not abandon her previous path. She refuses expensive gifts and spends a lot of time with Adele. Mr Rochester is eager to be with her, but allows her to dictate terms in this way in the four weeks leading up to the wedding.
Then we hear of a very bizarre episode. Mr Rochester has had to go away. When he returns, Jane describes having been woken by someone in her room. She describes the woman in hideous terms, and explains that her wedding veil was ripped in two, so it could not have been a dream. Mr Rochester encourages her to continue to blame Grace, and insists she shares Adele's room the night before the wedding.
The wedding morning arrives. Mr Rochester is possessed by tension and a desire that everything should be done quickly. Even Jane is encouraged to hurry.
There are no family present at the wedding. Perhaps for this reason, Jane notices two men, apparently waiting for the ceremony, enter the church before them.
When the priest asks if there is any impediment to the marriage, one of the men, Mr Briggs - a lawyer - explains that Rochester is already married to the sister of Mr Mason, who comes forward at this point.
Clearly, there can be no marriage. Mr Rochester takes them back to Thornfield to see his wife, Bertha, a dangerous lunatic, and Grace, her keeper. Bertha attacks Mr Rochester, but he is able to restrain her. Even though
The crime of marrying one person while still being married to another.
is a serious crime, it becomes easy to understand what drove him.
Before Briggs and Mason depart, we learn that it was a chance connection between Jane's uncle in Madeira and Mr Mason that brought Briggs and Mason to stop the marriage. We also learn that Jane's uncle is on his death-bed.
Jane spends a long time numb with shock at what has happened. She eventually meets with Mr Rochester and he tries everything in his power to keep her with him. He explains how he was trapped by his family into the marriage, and how he spent time in Europe seeking, in vain, some kind of escape.
He asks Jane to come away with him, but she is controlled by conscience and cannot allow herself to be loved by a married man. She knows she cannot stay with him and keep her resolution, so says she will leave.
Read the full text online and make your own notes.
Get creative, get published and get expert writing advice at BBC Blast.


",4,BitGCSE,4,0.05913598835468292,0.07325239479541779,0.12900474667549133,0.1036510020494461,0.634955883026123
865,"The three main causes of population change are:
- usually measured using the birth rate (number of live births per 1000 of the population).
- usually measured using the death rate (number of deaths per 1000 of the population) .
- the movement of people in and out of an area.
of population change. The difference between the birth rate and the death rate of a country or place is called the
. The natural increase is calculated by subtracting the death rate from the birth rate.
natural increase = birth rate - death rate
The rate of natural increase is given as a percentage, calculated by dividing the natural increase by 10.
For example if the birth rate is 14 per 1000 population, and the death rate is 8 per 1000 population, then the growth rate = 14 - 8 = 6
Deliver key Geographic sound bites direct to your ear!
News, issues and opinions from all around the UK.


",4,BitGCSE,4,0.03251722827553749,0.028349900618195534,0.04226265475153923,0.1108873188495636,0.7859828472137451
2418,"This is the kind of information you would get if you read an older textbook such as ""
, with extra time required during brisk times when trade was good. Workers were often required to clean their machines during their mealtimes. It was claimed that employers changed the clocks to get a few minutes extra out of their workers every day.
 a typical wage for male workers was about 15 shillings (75p) a week, but women and children were paid much lower wages, with women earning 7 shillings (35p) and children 3 shillings (15p). For this reason,
employers preferred to employ women and children
. Many men were sacked when they reached adulthood and had to be supported by their wives and children.
 frequent strapping (it was claimed that children had been thrashed to death).
One witness claimed that he had seen an iron bar driven through the cheek of one girl. Other alleged punishments included hanging iron weights around childrens necks, hanging them from the roof in baskets, nailing a childs ear to the table, and dowsing them in water butts to keep them awake.
 fines were imposed for things like talking or whistling, leaving the room without permission, of having a little dirt on a machine. It was claimed that employers altered the time on the clocks to make their workers late so that they could fine them.
Some employers required their overseers to raise a minimum amount each week from fines.
 many children who were forced to stand for long hours grew up with conditions such as knock-knees and bow legs.
 forcing children to crawl into dangerous, unguarded machinery - often when they were so tired they were falling asleep on their feet - led to many accidents. It was said that 40 per cent of accident cases at Manchester Infirmary in 1833 were factory accidents.
 cotton thread had to be spun in damp conditions at 70F. Going straight out into the cold night air led to
. The air was full of dust, which led to chest and lung diseases and loud noise made by machines damaged workers' hearing.
 orphans from workhouses in the south of England were ""apprenticed"" to factory owners, supposedly to learn the textiles trade.
, and slept in barracks attached to the factory, in the beds just vacated by children about to start the next shift.
 some employers paid their workers in tokens, which could only be spent at the employers shop, where prices were higher.
Back to Industry 1700 - 1900 index
All things historic - from ancient to modern.


",4,BitGCSE,4,0.02834276482462883,0.027963610365986824,0.05978827178478241,0.05700097605586052,0.8269043564796448
7420,"In November 1923, Hitler tried to take advantage of the crisis facing the Weimar government by instigating a
in Munich. It seemed like the perfect opportunity, but poor planning and misjudgement resulted in failure and the subsequent imprisonment of Adolf Hitler.
At first, the Nazis were just a terrorist group. Hitler assembled a large group of unemployed young men and former soldiers, known as the
(the SA), which attacked other political groups. Hitler hoped to take power by starting a
A complete or radical change. In political terms, revolution involves a radical change in government.
During the crisis of 1923, therefore, Hitler plotted with two nationalist politicians -
- to take over Munich in a revolution.
Hitler is angered as Kahr and Lossow call off the rebellion
Hitler collected his storm troopers and told them to be ready to rebel.
Kahr and Lossow called off the rebellion
. This was an impossible situation for Hitler, who had 3,000 troops ready to fight.
Hitler waved a gun at Khar and Lossow
On the night of 8 November 1923, Hitler and 600 storm troopers burst into a meeting that Kahr and Lossow were holding at the local
. Waving a gun at them, Hitler forced them to agree to rebel - and then let them go home. The SA took over the army headquarters and the offices of the local newspaper.
16 Nazis were killed in the scuffle
The next day, 9 November 1923, Hitler and his Nazis went into Munich on what they thought would be a triumphal march to take power.
However, Kahr had called in police and army reinforcements. There was a short scuffle in which the police killed 16 Nazis.
Back to Germany 1918 - 1939 index
Fed up with reading? Give your ears a treat and listen to some History audio.
All things historic - from ancient to modern.


",4,BitGCSE,4,0.03941400349140167,0.04983070492744446,0.08354002982378006,0.07716867327690125,0.7500466108322144
5221,"(line 3). Clarke explains that this is ""water weed, and streams of water falling from the child's clothes"". It is a poignant
A visual representation of something; a mental picture; a persona that is presented to the world.
because the clothes sound beautiful, but are really deadly.
It is significant that her mother's hair was
(line 6): red is a colour that we associate with blood and life, in
A description of all the differences between two things (in this case, two texts).
(line 3) girl pulled from the water. The child becomes
(line 12) after receiving the kiss of life, as oxygen flows round her body again in her blood. Look at all the references to colour in the poem.
""my mother gave a stranger's child her breath""
(line 8) sounds miraculous: we are reminded of the first breath a new-born baby breathes, or a puppeteer in a fairy tale who makes his puppets come to life.
(line 18) is a beautiful way to describe how the mud is stirred up by the swans' feet.
suggests flowers - both at odds with the muddy water. Why did Clarke use these images?
The swans are more threatening with their
(line 20). Clarke explains, ""Swans can be fierce, and pretty scary to a child who thinks they are beautiful beings out of legend. The little girl nearly drowned. Did the swans try to take her to their kingdom under the water? That's the kind of story that haunted me when I was a child.""
The silent crowd is drawn by the dread of it (line 10): they can't stop watching. The
Words strung together with repeated (often initial) consonants, eg Max made many men mad.
sounds heavy and creates a sense of doom.
(line 17) personifies the weeping willow trees that are drooping over the water. Their lowest leaves are like fingers dabbling in the lake. Perhaps this is another idea from a fairy tale, where trees sometimes have magical powers ..
Words strung together with repeated (often initial) consonants, eg Max made many men mad.
Words that sound the same through the use of similar vowels or consonants, eg hot and slop or fold and filled.
are used to make the description more vivid. Look at:
after the treading, heavy webs of swans
as their wings beat and whistle on the air.
sounds imitate the sound and 'feel' of swans in flight.
Lines of poetry that make up a unit; verses.
In poetry, the use of words which have the same or a similar sound - eg 'flow' and 'bow' - to form a pattern of sound.
(for example, earth/breath and bowed/soaked), which creates the effect of a distant echo.
The fourth stanza contains one very long, sprawling sentence, broken over several line-ends: it's hard to grasp exactly what is being said, beyond the impressions of shadowy willows, murky water, and low-flying swans. This lends an obscure, dream-like feeling to the description.
Get some direction with a Bitesize revision map
Get creative, get published and get expert writing advice at BBC Blast.


",4,BitGCSE,4,0.019710391759872437,0.016189515590667725,0.029556581750512123,0.18824417889118195,0.7462993264198303
1137,"A theme is a subject or idea that keeps appearing in the text. You usually find more than one theme in a story. They help to hold the story together, and often encourage us to think more about the plot, and what lies beyond it
""You're so innocent, you didn't realise. You're too trusting, too kind, you don't know what these people can be like.""
The narrator wishes her daughter was still innocent like a young child. She is shocked and disgusted at the evidence she finds of her growing experience.
The mother also feels guilty and ashamed of her own sexual experience before marriage, and has kept it a secret. This relates to the narrator's obsession with purity.
The word 'white' is often mentioned. And cleanliness is important to her, too.
The daughter, by contrast, is seen as 'dirty', lying 'on a pile of filth', living the most sordid life the narrator can imagine.
What is interesting about these contrasting ideas is that we realise things are not always what they seem. The narrator seems to have high moral standards, but when she was young she broke the rules, too.
""I had to help with the housework but my brother did nothing.""
The narrator seems to have different standards for men and women:
It's OK for men to use bad language, but not women.
Fathers are in charge, and might be strict if you do not abide by the rules.
Men do not like to talk about emotions.
Women should keep the house tidy and learn to cook.
Women should not say how they feel. They should also avoid being rude.
When a man loses his temper, a woman should accept this and not defend herself.
Women who try to make themselves look attractive are 'tarts'.
Girls who are curious about sex before marriage are 'dirty'.
Which of these points do you agree or disagree with?
You may think it is no wonder the daughter ran away. You might also comment that these expectations belong to a different era to the modern day.
""Rows of high heels, all of them too small for her, she was so vain, all of them moulded to the shape of her feet.""
The narrator wants to control her daughter, but finds that she cannot do this.
The narrator feels the need to control her emotions. She finds this increasingly difficult as the story progresses.
The daughter displays a lack of control: she loses her temper, drinks alcohol, binges on food, and does not want to wait until marriage before having sex.
The narrator's mother displayed a lack of control, too: she was ""plump"", said things without thinking, and had rows of shoes that were too small for her - but wore them anyway, rather than sensible shoes.
The narrator finds comfort in the fact that she can lock up the shoes, tie them together, make them clean, and keep them safe and warm in bed.
""They're best in here with me I think, safe and warm in bed. Tucked up tight.""
The narrator could not live up to her father's expectations.
Her daughter is not living up to her expectations.
The narrator is sad that she was not close to her mother.
She recognises the distance between herself and her daughter's generation.
She wishes her daughter was still a baby. She is frightened by the signs that her daughter is growing up.
She admits: ""I didn't really know you at all.""
",4,BitGCSE,4,0.018797829747200012,0.02215665951371193,0.04543067887425423,0.10418302565813065,0.809431791305542
3441,"Shakespeare creates dramatic effect by switching a lot from one event to another. The switches tend to involve two things: a switch from one group of characters to another, and a change of mood, like switching from tragedy to humour.
For instance, the wedding scene is a terrible ordeal for Hero. It should have been the most important day in her life, and was almost as important to her father, but things go tragically wrong. Leonato wants to disown Hero, Beatrice wants to eat Claudio's ""heart in the market place"", and Benedick leaves to challenge his best friend to a duel. Things could not get any worse. However, Shakespeare suddenly switches the mood completely.
Back to Much Ado About Nothing index
Read the full text online and make your own notes.
Get creative, get published and get expert writing advice at BBC Blast.


",4,BitGCSE,4,0.026397407054901123,0.028534522280097008,0.04996773973107338,0.09474050253629684,0.8003597855567932
5068,"When fuels are burned in vehicle engines, high temperatures are reached. At these high temperatures nitrogen and oxygen from the air combine to produce
Nitrogen reacting with oxygen to form nitrogen monoxide
Coal is made mainly of carbon. This burns to produce
When this nitrogen monoxide is released from vehicle exhaust systems, it combines with oxygen in the air to form
Nitrogen reacting with oxygen to form nitrogen dioxide
nitrogen monoxide + oxygen  nitrogen dioxide
Acid rain is rain that contains a high level of acids. These acids can contaminate drinking water, damage plants and water creatures and buildings. It is believed to be caused by pollution and, maybe, natural activity such as volcanic eruptions.
Nitrogen monoxide and nitrogen dioxide are jointly referred to as
Want to save the world? Try this activity!


",4,BitGCSE,4,0.03668687120079994,0.03631646931171417,0.062391459941864014,0.05502643436193466,0.8095788359642029
3615,"Settlements come in different sizes, types and locations. You can learn about the history and function of a settlement by studying its shape and size, its placement in the landscape, and its situation in relation to surrounding features.
If you group and classify settlements according to their size and shape, the result is a
is a place where people live. A settlement may be as small as a single house in a remote area or as a large as a
(a city with over 10 million residents).
. An example of a temporary settlement is a
. However, a temporary settlement may become permanent over time. This has happened to many refugee camps that have been built in conflict zones.
The reason a settlement was developed or built can be thought of as its
Deliver key Geographic sound bites direct to your ear!
News, issues and opinions from all around the UK.


",4,BitGCSE,4,0.027588332071900368,0.028762467205524445,0.04545736685395241,0.09736146777868271,0.8008304238319397
4078,"Listen to the voices in your head and revise English audio.


",4,BitGCSE,4,0.024104982614517212,0.0205658171325922,0.032490964978933334,0.1563413143157959,0.7664968967437744
1138,"Try to split problems of this type into a series of two-dimensional questions. It is easier to work in two dimensions than three. Look at the following example.
has a square base that is 4cm long. The height of the pyramid is 3cm.
O is the centre of the base, so AQ is half of AC.
are equilateral triangles with sides that are 4cm long.
QU is part of the triangle QUV, where V is the point we used in the first part of this question, midway between S and R.
For this question, you will need to use the answers from the previous questions. Use the perpendicular height of the prism, UV, which is
and the base is 18.8 (1 dp).
Keep your answers in surd form (like
), or store them in the memory of your calculator. Using rounded values later on in a question will lead to inaccurate answers.
You might also be expected to apply the sine or cosine rules to a 3-D problem. Look at the following example.
Sally and Kate stand some distance away from a building (B) which is 10m high. Sally is on a bearing of 030 from the building. From where she is standing, the angle of elevation of the top of the building is 35. Kate is on a bearing of 090 from the building. From where she is standing, the angle of elevation of the top of the building is 50. This information is shown in the diagram.
What is the distance between Sally and Kate?
In the same way we can find OK = 8.39m (3 s.f.)
- ( 2  8.39  14.3  cos60)
Back to Shape, space and measures index
Now to take a different angle on revision with this activity!
Make sure your maths skills add up.
BBC World Service - Figure it out


",4,BitGCSE,4,0.02602110058069229,0.025794558227062225,0.04215671867132187,0.18144339323043823,0.7245842218399048
2508,"German 19th-century scholar, who founded Marxism (key theory of Communism).
People should contribute to the public wealth according to their ability, but receive according to their needs.
The means of production should be owned equally by the whole community (hence communism), not as in capitalism where individuals (who might be very rich) own the means of production and leave the rest of society to be poor and oppressed wage slaves.
A deterministic interpretation of history, which said that society must inevitably develop through successive stages of slavery, feudalism, then capitalism, ending up with the violent overthrow of capitalism and the establishment of a communist society.
They should work to overthrow capitalism throughout the world by means of a revolution by the proletariat (workers).
Class was a feature of capitalist society, and should be destroyed and replaced by a society of equals.
The economy should be planned - controlled by the government.
Lenin changed Marx's ideas to add that a Communist government first had to be a dictatorship which was essential in order to bring in the communist state safely.
Back to Russia/USSR 1905 - 1941 index
Fed up with reading? Give your ears a treat and listen to some History audio.
All things historic - from ancient to modern.


",4,BitGCSE,4,0.03168118745088577,0.028887171298265457,0.044728152453899384,0.06260177493095398,0.8321017026901245
3859,"Drawing 1: Sketching, enhancing, shapes and charts
Drawing 1: Sketching, enhancing, shapes and charts
- is a shape cut from sheet material to make a 3D form. Developments can be used for any shape: cube, cuboid, prism, pyramid, cylinder or cone. The diagram below shows the development for a cube.
If the 3D form is made from board, tags have to be added to show where it will be glued together.
Post ideas and discuss Design and Technology here.
Give your revision some visual style with a Bitesize revision map!
Get creative! Find Art & Design tips and inspiration.


",4,BitGCSE,4,0.025384962558746338,0.022862257435917854,0.03239884227514267,0.16268578171730042,0.7566681504249573
7431,"In a chemical reaction, the substances that react together are called the
, while the substances that are formed are called the
The products have different properties from the reactants.
All elements are made of atoms. An atom consists of a nucleus containing protons and neutrons, surrounded by electrons.
in the reactants are rearranged to make the products. No atoms are added or taken away. This is called the
Carbon reacting with oxygen to form carbon monoxide
Carbon reacting with oxygen to form carbon dioxide
Sulfur reacting with oxygen to form sulfur dioxide
Nitrogen reacting with oxygen to form nitrogen monoxide
Nitrogen reacting with oxygen to form nitrogen dioxide
Hydrogen reacting with oxygen to form water
For each example, count the number of atoms of each element in the reactants, and in the products. They are the same.
Put down that pen and listen to some Science audio.


",4,BitGCSE,4,0.03134099021553993,0.027488477528095245,0.0337660051882267,0.134921133518219,0.7724834084510803
6052,"The First World War and the February Revolution
The First World War and the February Revolution
The First World War had two main effects on Russia: firstly a huge number of men
. On 8 March 1917 women in St Petersburg went on a strike for
proved the last straw for the tsar's government.
Nicholas made things worse by going to the front to lead the army. This made him responsible for the defeats in most people's eyes. It also left the government in the hands of the tsar's wife, the tsarina, and the monk, Rasputin.
By February 1917, people in the towns were
The revolution was started by the women - on 8 March 1917 they went on a march
The tsar went to pieces and was unable to make any decisions.
When the Duma realised the government was collapsing, it set up a
, and on 15 March forced the tsar to
To give up a claim (often a claim to a monarchy).
Back to Russia/USSR 1905 - 1941 index
Fed up with reading? Give your ears a treat and listen to some History audio.
All things historic - from ancient to modern.


",4,BitGCSE,4,0.044791124761104584,0.0485195517539978,0.07175438106060028,0.0602329820394516,0.7747020125389099
6546,"The mood or manner of a text or part of a text. The author's 'tone of voice' or way in which they expect to be understood. The emotional load carried by a text.
. For instance, Mr Birling's confidence is soon replaced - first by self-justification as he tries to explain his part in Eva's death, and then by anxiety.
of entrances and exits is crucial. For example, the Inspector arrives immediately after Birling has told Gerald about his impending knighthood and about how
""a man has to look after himself and his own.""
Get some direction with a Bitesize revision map
Get creative, get published and get expert writing advice at BBC Blast.


",4,BitGCSE,4,0.03540730103850365,0.03586028888821602,0.057236675173044205,0.1349981725215912,0.7364975810050964
646,"1906 - the Trades Disputes Act ruled that unions were not liable for damages because of strikes.
1906 - the Workers Compensation Act granted compensation for injury at work.
1910 - half-day a week off for shop workers.
A Merchant Shipping Act improved conditions for sailors.
From 1911, MPs were paid. This gave working men the opportunity to stand for election.
Why did the Liberal government introduce these reforms?
in 1901 found that 28 per cent of the population did not have the minimum to live on at some time of their life.
- when Britain went to war in 1899, the army found that two-thirds of the men who volunteered for the army were unfit to join up.
- which had a good system of state welfare for workers, was passing Britain as a great industrial power.
meant politicians feared that, unless standards of living improved for the workers, they might turn to Communism or rebellion.
and it was attracting working-class voters because of its demands for welfare reform.
Liberal Party did not get a majority
of seats in the House of Commons, so it had a coalition with the 42 Labour Party MPs who had been elected.
Many government politicians, especially Lloyd George, genuinely wanted to
Back to Britain 1905 - 1951 index
Fed up with reading? Give your ears a treat and listen to some History audio.
All things historic - from ancient to modern.


",4,BitGCSE,4,0.04210909828543663,0.04223921149969101,0.06869219243526459,0.05055365711450577,0.7964058518409729
